Protein,Protein ID,Gene,log2FC,FC,P.value,FDR,mean c,mean ptx3,Class,is_onoff
sp|O15226|NKRF_HUMAN,O15226,NKRF,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O15228|GNPAT_HUMAN,O15228,GNPAT,0.548648044,1.462714338,0.471217226,0.7777064133310924,0.071383458,0.104413607,NS,False
sp|O15230|LAMA5_HUMAN,O15230,LAMA5,2.084912957,4.242494993,0.120843093,0.5117853503006873,1.0218642,4.33525375,NS,False
sp|O15231|ZN185_HUMAN,O15231,ZNF185,0.284648684,1.2181136,0.165316416,0.5764940359090909,14.66896194,17.86846204,NS,False
sp|O15234|CASC3_HUMAN,O15234,CASC3,0.214526264,1.160322838,0.853521932,0.9500776889866244,0.039644075,0.045999926,NS,False
sp|O15235|RT12_HUMAN,O15235,MRPS12,-1.661555132,0.316098231,0.401001184,0.7312163300593472,0.078762484,0.024896682,NS,False
sp|O15239|NDUA1_HUMAN,O15239,NDUFA1,-7.426373148,0.005813517,0.373980421,0.7154409222873785,0.044687295,0.00025979,NS,True
sp|O15258|RER1_HUMAN,O15258,RER1,0.561046295,1.475338799,0.219028718,0.6443565041222289,1.253608805,1.849497708,NS,False
sp|O15260|SURF4_HUMAN,O15260,SURF4,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O15269|SPTC1_HUMAN,O15269,SPTLC1,-0.037295316,0.974480137,0.917818352,0.9715857673028867,1.020970091,0.994915074,NS,False
sp|O15270|SPTC2_HUMAN,O15270,SPTLC2,0.29204383,1.224373589,0.858848881,0.9523369479923216,0.046328499,0.056723391,NS,False
sp|O15294|OGT1_HUMAN,O15294,OGT,-0.64717739,0.638528363,0.262788767,0.6892589989155983,4.939011208,3.153698743,NS,False
sp|O15305|PMM2_HUMAN,O15305,PMM2,-0.006116453,0.995769372,0.977485187,0.9927935857508251,7.71668233,7.684035919,NS,False
sp|O15321|TM9S1_HUMAN,O15321,TM9SF1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O15347|HMGB3_HUMAN,O15347,HMGB3,-0.073775744,0.950148064,0.838550734,0.9493623745125604,18.5043228,17.58184649,NS,False
sp|O15355|PPM1G_HUMAN,O15355,PPM1G,0.345602786,1.270681787,0.046236169,0.34157374086666664,15.21518767,19.33366185,NS,False
sp|O15357|SHIP2_HUMAN,O15357,INPPL1,0.789113662,1.72801251,0.251014746,0.6771881334395604,0.150281946,0.259689083,NS,False
sp|O15371|EIF3D_HUMAN,O15371,EIF3D,-0.307192937,0.808212776,0.168664712,0.5787167965897972,15.0588398,12.17074672,NS,False
sp|O15372|EIF3H_HUMAN,O15372,EIF3H,-0.046711507,0.968140605,0.845753139,0.949491210798548,10.18110678,9.856742875,NS,False
sp|O15381|NVL_HUMAN,O15381,NVL,0.454248708,1.370069148,0.068608803,0.4000822122684085,0.258925175,0.354745394,NS,False
sp|O15382|BCAT2_HUMAN,O15382,BCAT2,1.061090241,2.086507695,0.199122294,0.6180091425663716,0.141120995,0.294450042,NS,False
sp|O15392|BIRC5_HUMAN,O15392,BIRC5,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O15400|STX7_HUMAN,O15400,STX7,0.291874059,1.224229518,0.34218321,0.7154409222873785,13.61345653,16.66599533,NS,False
sp|O15427|MOT4_HUMAN,O15427,SLC16A3,0.507061504,1.421152628,0.127793438,0.5192307090074442,4.790953719,6.808676466,NS,False
sp|O15431|COPT1_HUMAN,O15431,SLC31A1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O15439|MRP4_HUMAN,O15439,ABCC4,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O15446|RPA34_HUMAN,O15446,POLR1G,0.502383897,1.416552328,0.171141701,0.5827363050693481,1.714528903,2.42871991,NS,False
sp|O15460|P4HA2_HUMAN,O15460,P4HA2,0.041533079,1.029206932,0.870472647,0.953482410044613,5.212362476,5.364599592,NS,False
sp|O15498|YKT6_HUMAN,O15498,YKT6,0.068544054,1.04865786,0.832434553,0.946412423452188,2.389674724,2.505951181,NS,False
sp|O15504|NUP42_HUMAN,O15504,NUP42,-1.227681209,0.427003201,0.106322162,0.5014810907012488,0.159798373,0.068234417,NS,False
sp|O15511|ARPC5_HUMAN,O15511,ARPC5,-0.115878733,0.922820058,0.77237192,0.9249652640014632,11.57607463,10.68263386,NS,False
sp|O15514|RPB4_HUMAN,O15514,POLR2D,0.00063186,1.000438068,0.999023159,0.9992266674862498,0.625901687,0.626175874,NS,False
sp|O15530|PDPK1_HUMAN,O15530,PDPK1,-2.040925432,0.243007807,0.119083625,0.5117853503006873,0.249660334,0.06066941,NS,False
sp|O15533|TPSN_HUMAN,O15533,TAPBP,-0.184585254,0.879901994,0.620123044,0.8562671894939556,3.555034902,3.128082298,NS,False
sp|O15541|R113A_HUMAN,O15541,RNF113A,1.379113158,2.601084301,0.060719023,0.37549147181132075,0.341110163,0.88725629,NS,False
sp|O43143|DHX15_HUMAN,O43143,DHX15,0.056061254,1.039623574,0.755198436,0.9161307803007148,11.64438173,12.10577375,NS,False
sp|O43148|MCES_HUMAN,O43148,RNMT,0.222904806,1.167081091,0.299555372,0.7154409222873785,1.848708651,2.15759291,NS,False
sp|O43156|TTI1_HUMAN,O43156,TTI1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O43159|RRP8_HUMAN,O43159,RRP8,1.374462133,2.592712312,0.390229435,0.7254665473857198,0.027576492,0.07149791,NS,False
sp|O43164|PJA2_HUMAN,O43164,PJA2,0.626137317,1.543427073,0.465306005,0.7744584693389831,0.142463659,0.219882269,NS,False
sp|O43169|CYB5B_HUMAN,O43169,CYB5B,0.360692255,1.284041877,0.022961696,0.34157374086666664,25.88157883,33.23303106,NS,False
sp|O43172|PRP4_HUMAN,O43172,PRPF4,0.068427243,1.048572957,0.545624937,0.8187338306171709,2.733838151,2.866628753,NS,False
sp|O43175|SERA_HUMAN,O43175,PHGDH,0.026489777,1.01853092,0.761475375,0.919086551438053,106.3588386,108.3297657,NS,False
sp|O43181|NDUS4_HUMAN,O43181,NDUFS4,0.092554454,1.066256439,0.584934062,0.8392829469374635,3.837398971,4.091651363,NS,False
sp|O43237|DC1L2_HUMAN,O43237,DYNC1LI2,-0.15775202,0.896420769,0.162431145,0.5716279646776504,8.620687692,7.727763489,NS,False
sp|O43242|PSMD3_HUMAN,O43242,PSMD3,0.072955018,1.051868982,0.824827612,0.9450538027447796,11.75640007,12.36619258,NS,False
sp|O43251|RFOX2_HUMAN,O43251,RBFOX2,-0.805527574,0.572152813,0.254579614,0.6811912287411445,0.85246823,0.487742096,NS,False
sp|O43252|PAPS1_HUMAN,O43252,PAPSS1,-0.265087114,0.832148486,0.625655518,0.8590196212077159,2.148367378,1.787760661,NS,False
sp|O43264|ZW10_HUMAN,O43264,ZW10,0.089073492,1.063686857,0.760732792,0.9184160336169166,1.450077683,1.542428572,NS,False
sp|O43290|SNUT1_HUMAN,O43290,SART1,0.460873148,1.376374576,0.142018606,0.5389361898225309,6.888098083,9.480603076,NS,False
sp|O43291|SPIT2_HUMAN,O43291,SPINT2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O43293|DAPK3_HUMAN,O43293,DAPK3,0.821140863,1.766802603,0.608751994,0.8509440306910223,0.02416813,0.042700315,NS,False
sp|O43294|TGFI1_HUMAN,O43294,TGFB1I1,1.989172123,3.970091128,0.088400781,0.45756777918410035,0.046551382,0.184813229,NS,False
sp|O43299|AP5Z1_HUMAN,O43299,AP5Z1,-0.770533127,0.586200813,0.610963575,0.8509440306910223,2.902990245,1.701735241,NS,False
sp|O43310|CTIF_HUMAN,O43310,CTIF,-0.306024411,0.808867662,0.620138091,0.8562671894939556,0.254770908,0.206075949,NS,False
sp|O43314|VIP2_HUMAN,O43314,PPIP5K2,1.071468973,2.101572129,0.202671602,0.6212728214285714,0.04663546,0.098007784,NS,False
sp|O43318|M3K7_HUMAN,O43318,MAP3K7,0.419654499,1.337607182,0.793343168,0.9352496890468188,0.03470754,0.046425054,NS,False
sp|O43324|MCA3_HUMAN,O43324,EEF1E1,0.324298701,1.252055662,0.134083703,0.5271024673578864,5.340721959,6.686881167,NS,False
sp|O43353|RIPK2_HUMAN,O43353,RIPK2,1.273972196,2.418264746,0.260680335,0.687409404700214,0.075683458,0.183022638,NS,False
sp|O43379|WDR62_HUMAN,O43379,WDR62,-1.09084868,0.469485114,0.498538659,0.7926893833193005,0.029951573,0.014061818,NS,False
sp|O43390|HNRPR_HUMAN,O43390,HNRNPR,-0.209616359,0.864767159,0.106060173,0.5007263936826922,26.88254675,23.24714359,NS,False
sp|O43395|PRPF3_HUMAN,O43395,PRPF3,0.443303991,1.359714718,0.055199954,0.35290595591145835,2.499743626,3.3989382,NS,False
sp|O43396|TXNL1_HUMAN,O43396,TXNL1,0.170961344,1.125808421,0.143474308,0.5400450890825688,18.45786557,20.78002048,NS,False
sp|O43399|TPD54_HUMAN,O43399,TPD52L2,0.453723382,1.369570358,0.039509379,0.34157374086666664,72.49097154,99.28148584,NS,False
sp|O43402|EMC8_HUMAN,O43402,EMC8,0.599747641,1.515451458,0.247015396,0.6736942200055493,2.54113217,3.850962452,NS,False
sp|O43432|IF4G3_HUMAN,O43432,EIF4G3,-1.308908691,0.403626082,0.063275448,0.3826138542857143,1.863466758,0.752143787,NS,False
sp|O43447|PPIH_HUMAN,O43447,PPIH,0.832248932,1.780458652,0.050112066,0.34157374086666664,2.784039744,4.956867649,NS,False
sp|O43464|HTRA2_HUMAN,O43464,HTRA2,-0.94171258,0.520614507,0.415549072,0.7427543822998545,0.373814719,0.194613366,NS,False
sp|O43474|KLF4_HUMAN,O43474,KLF4,6.297119685,78.63609006,0.373626188,0.7154409222873785,0.000248116,0.019510898,NS,True
sp|O43488|ARK72_HUMAN,O43488,AKR7A2,0.131175469,1.095185666,0.179168591,0.5904607639371657,5.147897632,5.637903695,NS,False
sp|O43491|E41L2_HUMAN,O43491,EPB41L2,0.300432776,1.231513785,0.007923227,0.34157374086666664,18.41882661,22.68303887,NS,False
sp|O43493|TGON2_HUMAN,O43493,TGOLN2,-1.120212914,0.460025929,0.045976899,0.34157374086666664,3.434510058,1.579963681,Exploratory_Down,False
sp|O43504|LTOR5_HUMAN,O43504,LAMTOR5,0.522148968,1.436092789,0.080989298,0.4349632378579235,5.596593922,8.037228173,NS,False
sp|O43567|RNF13_HUMAN,O43567,RNF13,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O43572|AKA10_HUMAN,O43572,AKAP10,-0.665935806,0.63027974,0.365360638,0.7154409222873785,0.743620486,0.468688927,NS,False
sp|O43583|DENR_HUMAN,O43583,DENR,-0.215394203,0.861310783,0.496708613,0.792464617398769,12.59935837,10.85196322,NS,False
sp|O43592|XPOT_HUMAN,O43592,XPOT,0.306512739,1.236714715,0.521762243,0.8040266368043819,2.975924148,3.680369185,NS,False
sp|O43598|DNPH1_HUMAN,O43598,DNPH1,0.339808516,1.265588605,0.129766157,0.5222555990737705,3.898306381,4.933652136,NS,False
sp|O43615|TIM44_HUMAN,O43615,TIMM44,0.197924183,1.147046743,0.246793886,0.6736942200055493,14.91785873,17.11148126,NS,False
sp|O43617|TPPC3_HUMAN,O43617,TRAPPC3,-0.376987571,0.770043808,0.52313386,0.8040266368043819,2.81644931,2.168789352,NS,False
sp|O43633|CHM2A_HUMAN,O43633,CHMP2A,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O43657|TSN6_HUMAN,O43657,TSPAN6,-0.60047434,0.659537072,0.480271984,0.7818751463660477,0.271602788,0.179132108,NS,False
sp|O43660|PLRG1_HUMAN,O43660,PLRG1,-0.343151906,0.788317165,0.605558149,0.8492787520851184,1.005781248,0.792874623,NS,False
sp|O43663|PRC1_HUMAN,O43663,PRC1,0.825548804,1.772209062,0.275618697,0.6993000889516958,0.270205047,0.478859832,NS,False
sp|O43665|RGS10_HUMAN,O43665,RGS10,-0.188047074,0.877793156,0.424052516,0.7469450511011477,3.92580694,3.446046462,NS,False
sp|O43670|ZN207_HUMAN,O43670,ZNF207,-0.638729974,0.642278107,0.188005359,0.6010297787174479,5.826584182,3.742287459,NS,False
sp|O43674|NDUB5_HUMAN,O43674,NDUFB5,0.747798269,1.679228164,0.316906724,0.7154409222873785,2.058085981,3.455995943,NS,False
sp|O43676|NDUB3_HUMAN,O43676,NDUFB3,-0.200874936,0.87002277,0.615879372,0.8537458262337662,1.06553472,0.927039468,NS,False
sp|O43677|NDUC1_HUMAN,O43677,NDUFC1,-0.559016546,0.678764705,0.215668507,0.6389664007177323,1.849223975,1.255187967,NS,False
sp|O43678|NDUA2_HUMAN,O43678,NDUFA2,-0.061633012,0.958178926,0.854149195,0.9503534923294811,3.289103138,3.151549312,NS,False
sp|O43681|GET3_HUMAN,O43681,GET3,0.047182669,1.033245205,0.515705655,0.8008253253284902,6.195612136,6.401586534,NS,False
sp|O43684|BUB3_HUMAN,O43684,BUB3,-0.25770767,0.836415864,0.410371257,0.7392587664136413,7.562470926,6.325370654,NS,False
sp|O43707|ACTN4_HUMAN,O43707,ACTN4,-0.001146576,0.99920557,0.984304034,0.9942260454515531,87.59878415,87.52919306,NS,False
sp|O43715|TRIA1_HUMAN,O43715,TRIAP1,0.22717147,1.170537756,0.276276182,0.6993000889516958,0.850684141,0.995757905,NS,False
sp|O43716|GATC_HUMAN,O43716,GATC,1.253894843,2.384843909,0.298979827,0.7154409222873785,0.239074027,0.570154237,NS,False
sp|O43719|HTSF1_HUMAN,O43719,HTATSF1,0.367084094,1.289743427,0.447694569,0.7645350227364395,0.726151337,0.936548914,NS,False
sp|O43739|CYH3_HUMAN,O43739,CYTH3,-7.639916809,0.005013672,0.116589385,0.5117853503006873,0.051816385,0.00025979,NS,True
sp|O43741|AAKB2_HUMAN,O43741,PRKAB2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O43747|AP1G1_HUMAN,O43747,AP1G1,-0.820606017,0.566204054,0.234576059,0.6621477938103448,2.721523285,1.540937516,NS,False
sp|O43752|STX6_HUMAN,O43752,STX6,1.016363177,2.022813311,0.054773511,0.35247436305373525,0.349495555,0.706964261,NS,False
sp|O43760|SNG2_HUMAN,O43760,SYNGR2,-0.174329439,0.886179317,0.851411454,0.949491210798548,2.466847759,2.186069463,NS,False
sp|O43765|SGTA_HUMAN,O43765,SGTA,0.476299548,1.391170792,0.062042414,0.3797644901606922,9.230555127,12.84127869,NS,False
sp|O43766|LIAS_HUMAN,O43766,LIAS,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O43768|ENSA_HUMAN,O43768,ENSA,1.035764071,2.050199173,0.002144428,0.2878125221621622,15.17085483,31.10327403,Stringent_Up,False
sp|O43776|SYNC_HUMAN,O43776,NARS1,-0.06788419,0.954036131,0.379675348,0.7178326500461361,71.33404312,68.05525451,NS,False
sp|O43795|MYO1B_HUMAN,O43795,MYO1B,0.090657177,1.064855135,0.845724406,0.949491210798548,0.978460297,1.041918472,NS,False
sp|O43805|SSNA1_HUMAN,O43805,SSNA1,1.740018116,3.340393622,0.094634359,0.47322594485249236,0.048467565,0.161900745,NS,False
sp|O43808|PM34_HUMAN,O43808,SLC25A17,-6.51015374,0.010971056,0.374165595,0.7154409222873785,0.02367961,0.00025979,NS,True
sp|O43809|CPSF5_HUMAN,O43809,NUDT21,0.182975505,1.135222827,0.600487594,0.8466504437840942,4.670059553,5.301558209,NS,False
sp|O43813|LANC1_HUMAN,O43813,LANCL1,0.121991599,1.088236105,0.587907662,0.8408466706728808,1.911829066,2.080521416,NS,False
sp|O43815|STRN_HUMAN,O43815,STRN,-0.389668159,0.763305156,0.493936775,0.792464617398769,0.685944227,0.523584765,NS,False
sp|O43818|U3IP2_HUMAN,O43818,RRP9,0.125731209,1.091060581,0.739763183,0.9095591139308964,0.516231691,0.563240049,NS,False
sp|O43819|SCO2_HUMAN,O43819,SCO2,-1.226035817,0.427490476,0.134502176,0.5274805784025559,0.756311266,0.323315863,NS,False
sp|O43823|AKAP8_HUMAN,O43823,AKAP8,0.447886976,1.364040968,0.060052406,0.3742469084664132,2.624602124,3.580064823,NS,False
sp|O43837|IDH3B_HUMAN,O43837,IDH3B,-0.137980773,0.908790228,0.746503638,0.911774343925373,2.906617894,2.641505939,NS,False
sp|O43847|NRDC_HUMAN,O43847,NRDC,-0.153596743,0.899006378,0.287455286,0.7088927444801607,2.006547508,1.803899009,NS,False
sp|O43852|CALU_HUMAN,O43852,CALU,0.337673888,1.263717411,0.092167165,0.46742253828365876,115.1541235,145.5222709,NS,False
sp|O43865|SAHH2_HUMAN,O43865,AHCYL1,0.942625786,1.922023247,0.292844314,0.7142899064778937,2.536330931,4.874887013,NS,False
sp|O43896|KIF1C_HUMAN,O43896,KIF1C,0.09151309,1.065487073,0.865002379,0.953482410044613,0.247375004,0.263574869,NS,False
sp|O43920|NDUS5_HUMAN,O43920,NDUFS5,0.344442873,1.269660582,0.033782484,0.34157374086666664,2.547491605,3.234449673,NS,False
sp|O43924|PDE6D_HUMAN,O43924,PDE6D,0.175851724,1.129631108,0.280455727,0.7007825035979643,0.318456148,0.359737971,NS,False
sp|O43929|ORC4_HUMAN,O43929,ORC4,-9.625345644,0.001266141,0.000303036,0.10991561071428571,0.205182702,0.00025979,On/Off,True
sp|O60216|RAD21_HUMAN,O60216,RAD21,0.271630338,1.207171239,0.498046619,0.792464617398769,1.541572863,1.860942422,NS,False
sp|O60220|TIM8A_HUMAN,O60220,TIMM8A,0.443255445,1.359668965,0.103074506,0.49428840057617185,1.243087211,1.690187102,NS,False
sp|O60231|DHX16_HUMAN,O60231,DHX16,0.529400817,1.443329625,0.001414418,0.23293318233333335,0.475244772,0.685934858,NS,False
sp|O60232|ZNRD2_HUMAN,O60232,ZNRD2,0.67698723,1.598797508,0.016299627,0.34157374086666664,4.190410728,6.699618231,NS,False
sp|O60238|BNI3L_HUMAN,O60238,BNIP3L,-0.006989512,0.995166956,0.984262907,0.9942260454515531,0.196469764,0.195520217,NS,False
sp|O60256|KPRB_HUMAN,O60256,PRPSAP2,-0.127696879,0.915291458,0.299719588,0.7154409222873785,3.970104516,3.63380275,NS,False
sp|O60262|GBG7_HUMAN,O60262,GNG7,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O60264|SMCA5_HUMAN,O60264,SMARCA5,-1.32123494,0.400192229,0.015954582,0.34157374086666664,2.83776767,1.135652571,Exploratory_Down,False
sp|O60271|JIP4_HUMAN,O60271,SPAG9,0.158251919,1.115934166,0.22285918,0.6478617962107756,6.547614896,7.30670717,NS,False
sp|O60281|ZN292_HUMAN,O60281,ZNF292,-0.135406115,0.910413518,0.95033502,0.9829139931908172,0.498758564,0.454076539,NS,False
sp|O60282|KIF5C_HUMAN,O60282,KIF5C,0.038917407,1.027342623,0.985681471,0.994389977935073,0.225156478,0.231312846,NS,False
sp|O60287|NPA1P_HUMAN,O60287,URB1,-0.426228518,0.744204739,0.788644491,0.9333812048517715,0.035570355,0.026471627,NS,False
sp|O60292|SI1L3_HUMAN,O60292,SIPA1L3,0.155647242,1.113921249,0.8336893,0.9471111668209162,2.394871061,2.667697763,NS,False
sp|O60306|AQR_HUMAN,O60306,AQR,-6.911249596,0.008308193,0.374100842,0.7154409222873785,0.031269175,0.00025979,NS,True
sp|O60313|OPA1_HUMAN,O60313,OPA1,0.062890435,1.044556432,0.301607941,0.7154409222873785,3.749197667,3.916248537,NS,False
sp|O60318|GANP_HUMAN,O60318,MCM3AP,-0.606357977,0.656852808,0.786746016,0.9327458779212942,0.034174881,0.022447866,NS,False
sp|O60333|KIF1B_HUMAN,O60333,KIF1B,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O60341|KDM1A_HUMAN,O60341,KDM1A,-0.608724012,0.655776445,0.436854051,0.7573831312354395,0.303208047,0.198836695,NS,False
sp|O60343|TBCD4_HUMAN,O60343,TBC1D4,2.783802324,6.886649842,0.012260353,0.34157374086666664,0.015926074,0.109677295,Exploratory_Up,False
sp|O60361|NDK8_HUMAN,O60361,NME2P1,0.198769624,1.147719126,0.469444627,0.7773939691635751,2.387421042,2.740088791,NS,False
sp|O60437|PEPL_HUMAN,O60437,PPL,0.445356566,1.361650611,0.04308561,0.34157374086666664,5.060413498,6.890515129,NS,False
sp|O60443|GSDME_HUMAN,O60443,GSDME,1.645645066,3.128877261,0.125105494,0.5153254828355706,0.105653738,0.330577578,NS,False
sp|O60488|ACSL4_HUMAN,O60488,ACSL4,-0.173218784,0.886861803,0.674656152,0.8840570339791833,0.893908057,0.792772911,NS,False
sp|O60493|SNX3_HUMAN,O60493,SNX3,0.391897031,1.312117602,0.164097642,0.5734657809395017,8.001014418,10.49827185,NS,False
sp|O60499|STX10_HUMAN,O60499,STX10,8.931288641,488.1865173,0.131483963,0.5253514488952072,0.000248116,0.121127049,NS,True
sp|O60502|OGA_HUMAN,O60502,OGA,-0.031538666,0.978376281,0.979704268,0.9927935857508251,1.724962903,1.687662791,NS,False
sp|O60504|VINEX_HUMAN,O60504,SORBS3,0.636455066,1.554504794,0.003057948,0.32474893437499996,0.723827284,1.125192983,NS,False
sp|O60506|HNRPQ_HUMAN,O60506,SYNCRIP,0.048169686,1.03395234,0.439525661,0.7585486803198593,74.96337761,77.50855967,NS,False
sp|O60508|PRP17_HUMAN,O60508,CDC40,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O60524|NEMF_HUMAN,O60524,NEMF,0.196355222,1.145799983,0.877063807,0.9555531276636344,1.542154697,1.767000826,NS,False
sp|O60547|GMDS_HUMAN,O60547,GMDS,2.940684386,7.677754264,0.00887567,0.34157374086666664,0.020028896,0.153776942,Stringent_Up,False
sp|O60551|NMT2_HUMAN,O60551,NMT2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O60563|CCNT1_HUMAN,O60563,CCNT1,0.208994053,1.155881942,0.850791285,0.949491210798548,0.078975325,0.091286152,NS,False
sp|O60566|BUB1B_HUMAN,O60566,BUB1B,-1.136150347,0.454971996,0.409476874,0.7392587664136413,1.122738253,0.510814464,NS,False
sp|O60568|PLOD3_HUMAN,O60568,PLOD3,0.227790174,1.171039852,0.669205803,0.8816207385913604,1.875717299,2.196539709,NS,False
sp|O60573|IF4E2_HUMAN,O60573,EIF4E2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|O60610|DIAP1_HUMAN,O60610,DIAPH1,-0.217301222,0.860173015,0.039218662,0.34157374086666664,14.08976037,12.11963167,NS,False
sp|O60613|SEP15_HUMAN,O60613,SELENOF,0.319283624,1.247710839,0.119765598,0.5117853503006873,0.38395878,0.479069532,NS,False
sp|O60645|EXOC3_HUMAN,O60645,EXOC3,-0.271125168,0.828673006,0.705530036,0.8956242752016547,0.85184086,0.705897526,NS,False
sp|O60664|PLIN3_HUMAN,O60664,PLIN3,0.378125082,1.299651738,0.093231459,0.46854295157625386,186.0919479,241.8547235,NS,False
sp|O60678|ANM3_HUMAN,O60678,PRMT3,0.274927256,1.20993308,0.710628916,0.8990435396959547,0.213117164,0.257857507,NS,False
sp|O60684|IMA7_HUMAN,O60684,KPNA6,0.126432167,1.09159082,0.555457673,0.8249537732698125,7.421380103,8.101110393,NS,False
sp|O60701|UGDH_HUMAN,O60701,UGDH,-0.472724218,0.72060261,0.332579492,0.7154409222873785,16.11138377,11.6099052,NS,False
sp|O60716|CTND1_HUMAN,O60716,CTNND1,0.300568335,1.231629506,0.124090298,0.5144166951262626,11.61216443,14.30188433,NS,False
sp|O60749|SNX2_HUMAN,O60749,SNX2,-0.078103586,0.947302051,0.633840505,0.8623321916181769,12.50273772,11.84386909,NS,False
sp|O60762|DPM1_HUMAN,O60762,DPM1,0.048123778,1.033919439,0.887066486,0.9602064475881834,0.832102369,0.860326814,NS,False
sp|O60763|USO1_HUMAN,O60763,USO1,0.202407811,1.150617096,0.147465247,0.5460440141553544,12.48213694,14.36216015,NS,False
sp|O60783|RT14_HUMAN,O60783,MRPS14,-8.067911354,0.003726633,0.373990219,0.7154409222873785,0.069711802,0.00025979,NS,True
sp|O60784|TOM1_HUMAN,O60784,TOM1,1.927435988,3.803785751,0.16182785,0.5716279646776504,0.155494777,0.591468818,NS,False
sp|O60814|H2B1K_HUMAN,O60814,H2BC12,-0.537088624,0.68916024,0.003174735,0.32474893437499996,961.2800997,662.4760246,NS,False
sp|O60826|CCD22_HUMAN,O60826,CCDC22,-0.072897638,0.950726555,0.871147956,0.9539108974041035,1.290084172,1.22651728,NS,False
sp|O60828|PQBP1_HUMAN,O60828,PQBP1,0.892044448,1.855804128,0.153438561,0.5564130978655835,2.517693867,4.67234667,NS,False
sp|O60830|TI17B_HUMAN,O60830,TIMM17B,0.237706954,1.179117061,0.830199583,0.9453339407537106,0.138978873,0.163872361,NS,False
sp|O60831|PRAF2_HUMAN,O60831,PRAF2,-0.335023668,0.792771131,0.671283364,0.8831729145873527,0.441859588,0.350293525,NS,False
sp|O60832|DKC1_HUMAN,O60832,DKC1,-0.450157499,0.731962935,0.445138146,0.7628490490125609,3.13520762,2.294855772,NS,False
sp|O60841|IF2P_HUMAN,O60841,EIF5B,0.009127709,1.006346902,0.934871035,0.9758467953049947,16.27072515,16.37399385,NS,False
sp|O60869|EDF1_HUMAN,O60869,EDF1,0.422263982,1.340028776,0.150521199,0.5536023124269663,12.81285768,17.16959799,NS,False
